time,date_creation,location_name,score,score_wind,score_rain,vis_score,maxScreenAirTemp,minScreenAirTemp,max10mWindGust,significantWeatherCode,totalPrecipAmount,totalSnowAmount,windSpeed10m,windDirectionFrom10m,windGustSpeed10m,visibility,mslp,screenRelativeHumidity,feelsLikeTemp,uvIndex,probOfPrecipitation,probOfSnow,probOfHeavySnow,probOfRain,probOfHeavyRain,probOfHail,probOfSferics,forecast
2025-11-27 15:00:00,2025-11-26 00:55:00,branscombe,0.125,0.25,0.0,0.18070482328918666,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 18:00:00,2025-11-26 00:55:00,branscombe,0.375,0.0,0.75,0.18711822799038327,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 21:00:00,2025-11-26 00:55:00,branscombe,0.375,0.0,0.75,0.19390052298080054,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 00:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.1826890151113568,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 03:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.17174212788268764,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 06:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.16108036063094303,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 09:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.15076004832386247,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 12:00:00,2025-11-26 00:55:00,branscombe,0.125,0.25,0.0,0.1469329817215161,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 15:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.16179908116782601,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 18:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.15261196050525222,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 21:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.14372452156249763,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 00:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.13515396486495826,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 03:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.1269155372536143,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 06:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.11902243788318548,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 09:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.11148573684495298,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 12:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.1042861117976709,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 15:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.09737396709622552,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 18:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.1029212517530881,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 21:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.10867984621694053,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 00:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.11457665334692678,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 03:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.12055652062067342,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 06:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.12656378342240046,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 09:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.12038507977362782,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 12:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.12641115384835727,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 15:00:00,2025-11-26 00:55:00,branscombe,0.25,0.5,0.0,0.13242852769035535,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 18:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.12622377698321646,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 21:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.12001148128402887,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 00:00:00,2025-11-26 00:55:00,branscombe,0.375,0.25,0.5,0.13212262438840533,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 03:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.15037200047540775,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 06:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.16863412045220033,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 09:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.18687157925847386,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 12:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.20504712387823604,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 15:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.22312388301704292,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 18:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.2410280009347308,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 21:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.25864909279061377,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 00:00:00,2025-11-26 00:55:00,branscombe,0.5,0.25,0.75,0.2758879170665576,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 03:00:00,2025-11-26 00:55:00,branscombe,0.375,0.25,0.5,0.28655942644833005,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 06:00:00,2025-11-26 00:55:00,branscombe,0.375,0.25,0.5,0.29671418525309523,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 09:00:00,2025-11-26 00:55:00,branscombe,0.375,0.25,0.5,0.30634597625261073,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 12:00:00,2025-11-26 00:55:00,branscombe,0.125,0.25,0.0,0.30325668453783877,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 15:00:00,2025-11-26 00:55:00,branscombe,0.375,0.25,0.5,0.31184620214916875,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 18:00:00,2025-11-26 00:55:00,branscombe,0.25,0.0,0.5,0.3138252791639823,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 21:00:00,2025-11-26 00:55:00,branscombe,0.25,0.0,0.5,0.31526987651721794,,,,,,,,,,,,,,,,,,,,,,
2025-12-03 00:00:00,2025-11-26 00:55:00,branscombe,0.0,0.0,0.0,0.3039571690890665,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 00:00:00,2025-11-26 00:55:00,isle_portland,0.25,0.5,0.0,0.3514206572367366,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 03:00:00,2025-11-26 00:55:00,isle_portland,0.0,0.0,0.0,0.33521458911133234,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 06:00:00,2025-11-26 00:55:00,isle_portland,0.0,0.0,0.0,0.3188214861268651,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 09:00:00,2025-11-26 00:55:00,isle_portland,0.0,0.0,0.0,0.3022860269779049,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 12:00:00,2025-11-26 00:55:00,isle_portland,0.0,0.0,0.0,0.2856725647776439,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 15:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.27514349452963366,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 18:00:00,2025-11-26 00:55:00,isle_portland,0.625,0.25,1.0,0.2890658127528185,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 21:00:00,2025-11-26 00:55:00,isle_portland,0.625,0.25,1.0,0.30309501704198083,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 00:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.3111410354395329,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 03:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.30102492822461574,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 06:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.2910829507434557,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 09:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.2813763985932673,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 12:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.27193692077751785,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 15:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.2627663245792974,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 18:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.25385536116434654,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 21:00:00,2025-11-26 00:55:00,isle_portland,0.525,0.25,0.8,0.26469597772514697,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 00:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.25621198540825174,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 03:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.24786262419449326,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 06:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.23963358206284463,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 09:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.2315473986761871,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 12:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.22365392804402828,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 15:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.22819695798888023,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 18:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.2208146255545723,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 21:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.21372877048112648,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 00:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.2069830794213564,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 03:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.20061914180381557,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 06:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.19467619342014003,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 09:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.1891626794050515,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 12:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.18404680379652844,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 15:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.1792661239412502,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 18:00:00,2025-11-26 00:55:00,isle_portland,0.5,1.0,0.0,0.19305821189220745,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 21:00:00,2025-11-26 00:55:00,isle_portland,0.5,1.0,0.0,0.20707354703231326,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 00:00:00,2025-11-26 00:55:00,isle_portland,0.5,1.0,0.0,0.22124451690538666,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 03:00:00,2025-11-26 00:55:00,isle_portland,0.5,1.0,0.0,0.2355213462608939,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 06:00:00,2025-11-26 00:55:00,isle_portland,0.5,1.0,0.0,0.2498348104438605,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 09:00:00,2025-11-26 00:55:00,isle_portland,0.25,0.5,0.0,0.25192033698219884,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 12:00:00,2025-11-26 00:55:00,isle_portland,0.25,0.5,0.0,0.2539413931169819,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 15:00:00,2025-11-26 00:55:00,isle_portland,0.25,0.5,0.0,0.2558667216195396,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 18:00:00,2025-11-26 00:55:00,isle_portland,0.0,0.0,0.0,0.24547053350266793,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 21:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.24103442066790098,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 00:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.2547526600589475,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 03:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.26831377985070864,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 06:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.2816905614667275,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 09:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.2948757195822289,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 12:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.3078631502950396,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 15:00:00,2025-11-26 00:55:00,isle_portland,0.5,0.25,0.75,0.3206479687581749,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 18:00:00,2025-11-26 00:55:00,isle_portland,0.75,0.75,0.75,0.34541226287499965,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 21:00:00,2025-11-26 00:55:00,isle_portland,0.75,0.75,0.75,0.36988341756821946,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 00:00:00,2025-11-26 00:55:00,isle_portland,0.75,0.75,0.75,0.39392935677719554,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 03:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.3991373414820838,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 06:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.4037491489066473,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 09:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.4077739392155917,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 12:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.41122449172934306,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 15:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.41411712613528834,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 18:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.4164716018714757,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 21:00:00,2025-11-26 00:55:00,isle_portland,0.375,0.25,0.5,0.41831099630310853,,,,,,,,,,,,,,,,,,,,,,
2025-12-03 00:00:00,2025-11-26 00:55:00,isle_portland,0.125,0.25,0.0,0.4074363656988473,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 00:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.3085440508320819,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 03:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.2903704733738681,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 06:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.2721246879307391,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 09:00:00,2025-11-26 00:55:00,bude,0.25,0.5,0.0,0.2660955110429808,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 12:00:00,2025-11-26 00:55:00,bude,0.5,0.5,0.5,0.27237650482760006,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 15:00:00,2025-11-26 00:55:00,bude,0.5,0.0,1.0,0.2788278066457015,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 18:00:00,2025-11-26 00:55:00,bude,0.625,0.25,1.0,0.29158239003402947,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 21:00:00,2025-11-26 00:55:00,bude,0.375,0.0,0.75,0.29237231791824975,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 00:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.275132752645728,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 03:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.2826247135800804,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 06:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.29050575011602625,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 09:00:00,2025-11-26 00:55:00,bude,0.625,0.25,1.0,0.30486242750928,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 12:00:00,2025-11-26 00:55:00,bude,0.525,0.25,0.8,0.31467761417735934,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 15:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.32354557346683455,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 18:00:00,2025-11-26 00:55:00,bude,0.625,0.25,1.0,0.338745621701499,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 21:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.32365506991238746,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 00:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.3087419807742681,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 03:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.2940212317841109,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 06:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.2795065145979142,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 09:00:00,2025-11-26 00:55:00,bude,0.125,0.25,0.0,0.27130969126725507,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 12:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.28162942802108265,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 15:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.29213761244211417,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 18:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.302769458079068,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 21:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.3073618550925353,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 00:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.3119558556851161,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 03:00:00,2025-11-26 00:55:00,bude,0.125,0.25,0.0,0.30431861599151255,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 06:00:00,2025-11-26 00:55:00,bude,0.375,0.0,0.75,0.30883107579992564,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 09:00:00,2025-11-26 00:55:00,bude,0.375,0.0,0.75,0.3132890890894015,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 12:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.32372513821012094,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 15:00:00,2025-11-26 00:55:00,bude,0.375,0.0,0.75,0.3278891578704617,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 18:00:00,2025-11-26 00:55:00,bude,0.625,0.5,0.75,0.3440763535496644,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 21:00:00,2025-11-26 00:55:00,bude,0.25,0.0,0.5,0.3417649095348833,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 00:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.32700084901335846,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 03:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.3120045306696188,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 06:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.2967913451363636,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 09:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.28137802010463125,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 12:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.26584078710316317,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 15:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.25025664159453814,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 18:00:00,2025-11-26 00:55:00,bude,0.0,0.0,0.0,0.23471226664530614,,,,,,,,,,,,,,,,,,,,,,
2025-11-30 21:00:00,2025-11-26 00:55:00,bude,0.25,0.0,0.5,0.23149862044727784,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 00:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.23459434545888938,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 03:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.23794858313975528,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 06:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.24769460471137467,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 09:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.2577593470891515,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 12:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.26813714802604927,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 15:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.2787828216738528,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 18:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.28963073391447774,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 21:00:00,2025-11-26 00:55:00,bude,0.625,0.25,1.0,0.30670216636450853,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 00:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.3177249411331385,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 03:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.32266869263953396,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 06:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.3276099003600682,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 09:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.33249930336049627,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 12:00:00,2025-11-26 00:55:00,bude,0.5,0.25,0.75,0.34337612270274426,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 15:00:00,2025-11-26 00:55:00,bude,0.375,0.25,0.5,0.34797629755288517,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 18:00:00,2025-11-26 00:55:00,bude,0.25,0.0,0.5,0.34624139151040706,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 21:00:00,2025-11-26 00:55:00,bude,0.25,0.0,0.5,0.3442232715869972,,,,,,,,,,,,,,,,,,,,,,
2025-12-03 00:00:00,2025-11-26 00:55:00,bude,0.25,0.0,0.5,0.34192498179031156,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 00:00:00,2025-11-26 00:55:00,fishermans_cove,0.0,0.0,0.0,0.3699104792623204,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 03:00:00,2025-11-26 00:55:00,fishermans_cove,0.0,0.0,0.0,0.3444521910763871,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 06:00:00,2025-11-26 00:55:00,fishermans_cove,0.0,0.0,0.0,0.31926682564552883,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 09:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.3066765859555356,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 12:00:00,2025-11-26 00:55:00,fishermans_cove,0.75,0.5,1.0,0.3189824120902899,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 15:00:00,2025-11-26 00:55:00,fishermans_cove,0.75,0.5,1.0,0.33184036948307255,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 18:00:00,2025-11-26 00:55:00,fishermans_cove,0.625,0.5,0.75,0.3391864040484209,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 21:00:00,2025-11-26 00:55:00,fishermans_cove,0.625,0.5,0.75,0.3471573713709285,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 00:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.337505428587256,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 03:00:00,2025-11-26 00:55:00,fishermans_cove,0.625,0.5,0.75,0.34686605061515485,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 06:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.33865255049003107,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 09:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.33111426637060265,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 12:00:00,2025-11-26 00:55:00,fishermans_cove,0.875,1.0,0.75,0.35471969055389463,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 15:00:00,2025-11-26 00:55:00,fishermans_cove,0.5,0.5,0.5,0.3606273853002225,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 18:00:00,2025-11-26 00:55:00,fishermans_cove,0.75,0.5,1.0,0.3792511390939566,,,,,,,,,,,,,,,,,,,,,,
2025-11-27 21:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.3739471546828626,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 00:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.3690537914421442,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 03:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.36452603160126973,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 06:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.3603072049504076,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 09:00:00,2025-11-26 00:55:00,fishermans_cove,0.25,0.5,0.0,0.35634813497664375,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 12:00:00,2025-11-26 00:55:00,fishermans_cove,0.75,1.0,0.5,0.37698828758321096,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 15:00:00,2025-11-26 00:55:00,fishermans_cove,0.875,1.0,0.75,0.40384531992997263,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 18:00:00,2025-11-26 00:55:00,fishermans_cove,0.75,1.0,0.5,0.4245773242759517,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 21:00:00,2025-11-26 00:55:00,fishermans_cove,0.5,0.5,0.5,0.43295891994465446,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 00:00:00,2025-11-26 00:55:00,fishermans_cove,0.5,0.5,0.5,0.44109596007177987,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 03:00:00,2025-11-26 00:55:00,fishermans_cove,0.5,0.5,0.5,0.44890068360804464,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 06:00:00,2025-11-26 00:55:00,fishermans_cove,0.625,0.5,0.75,0.4624037360675937,,,,,,,,,,,,,,,,,,,,,,
2025-11-29 09:00:00,2025-11-26 00:55:00,fishermans_cove,0.625,0.5,0.75,0.47543370403894836,,,,,,,,,,,,,,,,,,,,,,
